bucket,zone,year,journal,first_author,n_authors,cited,type,doi,title
D,一区,2026,IEEE Transactions on Industrial Electronics,Mohammadreza Hojati,4,2,article,10.1109/tie.2026.3697473,Torque Ripple and Vibration Reduction in BLDC Motors Using a Bilayer Stator Structure
D,一区,2021,IEEE Transactions on Industrial Electronics,Zhilei Zheng,5,33,article,10.1109/tie.2021.3109521,Efficient Optimization Design Method of PMSLM Based on Deep Adaptive Ridge Regression With Embedded Analytical Mapping Function
D,一区,2022,Mechanical Systems and Signal Processing,Zhi-cheng Qiu,3,34,article,10.1016/j.ymssp.2022.109362,Trajectory planning and vibration control of translation flexible hinged plate based on optimization and reinforcement learning algorithm
D,一区,2020,IEEE Transactions on Industrial Electronics,Konstantin Vostrov,5,20,article,10.1109/tie.2020.2984455,Mitigating Noncirculating Bearing Currents by a Correct Stator Magnetic Circuit and Winding Design
D,一区,2018,IEEE Transactions on Industrial Electronics,Jan Bárta,6,32,article,10.1109/tie.2018.2879285,Squirrel-Cage Rotor Design and Manufacturing for High-Speed Applications
D,一区,2015,IEEE Transactions on Industrial Electronics,Nicolas Leboeuf,6,34,article,10.1109/tie.2014.2387338,Effects of Imperfect Manufacturing Process on Electromagnetic Performances and Online Inter-turn Fault Detection in PMSMs
D,一区,2022,IEEE Transactions on Industrial Electronics,Jing Wang,5,24,article,10.1109/tie.2022.3183341,Design and Performance Comparison of Novel Flux-Concentrating IPM Machines for Power Generation System Application of Extended-Range Electric Vehicle
D,一区,2023,IEEE Transactions on Industrial Electronics,Wenping Cao,7,15,article,10.1109/tie.2023.3303635,Diagnosis of High-Resistance Connection Faults in PMSMs Based on GMR and Deep Learning
D,一区,2018,IEEE Transactions on Industrial Electronics,Yunchong Wang,3,33,article,10.1109/tie.2018.2849970,A Novel Dual-Rotor Bidirectional Flux-Modulation PM Generator for Stand-Alone DC Power Supply
D,一区,2023,Mechanical Systems and Signal Processing,Zhi-cheng Qiu,3,37,article,10.1016/j.ymssp.2023.110502,Multi-agent reinforcement learning vibration control and trajectory planning of a double flexible beam coupling system
D,一区,2023,IEEE Transactions on Industrial Electronics,Baichuan Xu,5,3,article,10.1109/tie.2023.3247779,D-Q Axis Inductance Analytical Calculation for Fractional-Slot Distributed Winding IPM Motor Based on Big-Small Pole Space Method
D,一区,2022,IEEE Transactions on Industrial Electronics,Xinggang Fan,6,30,article,10.1109/tie.2022.3183338,Fast Calculation of Strand Eddy Current Loss in Inverter-Fed Electrical Machines
D,一区,2017,IEEE Transactions on Industrial Electronics,Xiaohui Yang,4,18,article,10.1109/tie.2017.2774727,"New Excitation Method for Sandwich Transducer Using Bending Composite Vibrations: Modeling, Simulation, and Experimental Evaluation"
D,一区,2016,IEEE Transactions on Industrial Electronics,Tianshi Wang,7,25,article,10.1109/tie.2016.2587816,Fabrication and Experimental Analysis of an Axially Laminated Flux-Switching Permanent-Magnet Machine
D,一区,2025,IEEE Transactions on Industrial Electronics,Hao Chen,6,2,article,10.1109/tie.2025.3566755,"A New Yokeless Stator Structure With Low Loss and High Mechanical Strength for AFPM Motor: Design, Analysis and Experimental Verification"
D,一区,2016,Mechanical Systems and Signal Processing,Jinxin Liu,4,28,article,10.1016/j.ymssp.2016.02.065,Multiple-source multiple-harmonic active vibration control of variable section cylindrical structures: A numerical study
D,一区,2021,IEEE Transactions on Power Electronics,Fandan Zhao,6,28,article,10.1109/tpel.2021.3105441,Research on Bipolar Non-salient Pole Transmitter for High-power EV Dynamic Wireless Power Transfer System
D,一区,2020,IEEE Transactions on Industrial Electronics,Wenping Chai,4,24,article,10.1109/tie.2020.2982100,Analysis and Design of a PM-Assisted Wound Rotor Synchronous Machine With Reluctance Torque Enhancement
D,一区,2022,IEEE Transactions on Industrial Electronics,Changwoo Lee,2,18,article,10.1109/tie.2022.3174240,Topology Optimization Framework for Simultaneously Determining the Optimal Structural Design and Current Phase Angle of the IPMSMs for the MTPA Control
D,一区,2025,IEEE Transactions on Industrial Electronics,Zeyuan Liu,4,1,article,10.1109/tie.2025.3594451,A Three-Degree-of-Freedom Bearingless Switched Reluctance Motor With Biased Permanent Magnets
D,一区,2022,IEEE Transactions on Industrial Informatics,Zhilei Zheng,4,12,article,10.1109/tii.2022.3224976,Thrust Bandwidth Modeling and Optimization of PMSLM Based on Analytic Kernel-Embedded Elastic-Net Regression
D,一区,2018,IEEE Transactions on Industrial Electronics,Yibo Li,5,24,article,10.1109/tie.2018.2832018,Analysis and Performance Evaluation of an Efficient Power-Fed Permanent Magnet Adjustable Speed Drive
D,一区,2023,IEEE Transactions on Industrial Electronics,Mehrage Ghods,5,28,article,10.1109/tie.2023.3243307,Design of an L-Shaped Array Vernier Permanent Magnet Machine for Unmanned Aerial Vehicle Propulsion Using a Schwarz–Christoffel Mapping-Based Equivalent Magnetic Network Model
D,一区,2024,IEEE Transactions on Power Electronics,Yoon-Ro Lee,2,18,article,10.1109/tpel.2024.3382129,Switching Frequency Signal-Injection Sensorless Control in Dual Three-Phase PMSM Robust to Nonideal Characteristics of Inverter System
D,一区,2026,IEEE Transactions on Industrial Electronics,Xiang Li,7,2,article,10.1109/tie.2026.3651367,Design and Analysis of a Novel Dual-Rotor Toroidally Wound Slotted Limited-Angle Torque Motor With Flat Wire for Torque Improvement
D,一区,2025,IEEE Transactions on Industrial Electronics,Joon-Hee Lee,3,0,article,10.1109/tie.2025.3626586,A Data-Driven Inverse Flux Map-Based on Finite Element Analysis for High-Fidelity Induction Motor Simulation Model
D,一区,2026,Mechanical Systems and Signal Processing,Yajun Xu,8,1,article,10.1016/j.ymssp.2026.114034,Vibration analysis of the propulsion shaft system caused by motor manufacturing imperfections based on electromechanical dynamic model
D,一区,2023,IEEE Transactions on Industrial Electronics,Ye Liu,4,10,article,10.1109/tie.2023.3329225,Design and Performance Optimization of Flux-Focusing PMSMs With Consequent-Pole Rotor Considering PM Utilization Ratio
D,一区,2022,IEEE Transactions on Industrial Electronics,Claudia Violeta Pop,2,8,article,10.1109/tie.2022.3187582,"Purely Electromagnetic Propulsion System With Two Transmission Levels—Design, Numerical, and Experimental Results"
D,一区,2025,IEEE Transactions on Industrial Electronics,Shihao Gao,7,1,article,10.1109/tie.2025.3536551,Research on Modeling and Analysis Method of Wireless Transmission Attitude Detection System for Reluctance Spherical Motor
D,一区,2025,IEEE Transactions on Industrial Electronics,Zeeshan Rayeen,2,1,article,10.1109/tie.2025.3569973,Design Methodology and Analytical Model for Higher Phase Switched Reluctance Motor Considering Mutual Coupling and Saturation Effect
D,一区,2024,IEEE Transactions on Industrial Electronics,Yu Ding,5,7,article,10.1109/tie.2024.3472210,A Fast and Accurate Analytical Model for Calculating Electromagnetic Performance of Helical Winding Slotless PMSMs
D,一区,2018,IEEE Transactions on Industrial Electronics,AKM Arafat,2,23,article,10.1109/tie.2018.2829685,Active Current Harmonic Suppression for Torque Ripple Minimization at Open-Phase Faults in a Five-Phase PMa-SynRM
D,一区,2024,IEEE Transactions on Industrial Electronics,Zhanpeng Cui,5,9,article,10.1109/tie.2024.3497316,A Low Rotor Eddy Current Loss Design Approach to HSPMSM for Small-Scale Magnetically Suspended Turbomolecular Pump
D,一区,2019,IEEE Transactions on Industrial Electronics,Mohammad A. Masadeh,2,15,article,10.1109/tie.2019.2931237,Induction Machine Parameters Determination and the Impact of Stator/Rotor Leakage Split Ratio on Its Performance
D,一区,2023,IEEE Transactions on Industrial Electronics,Ang Liu,6,5,article,10.1109/tie.2023.3253945,A Natural Position Observer With Vertical Detection Coil for FSCW Machines
D,一区,2024,Mechanical Systems and Signal Processing,Yongxing Song,4,10,article,10.1016/j.ymssp.2024.111647,Research on unbalanced characteristics of axial-varying eccentric rotor based on signal demodulation
D,一区,2025,Mechanical Systems and Signal Processing,S. Moloverya Kavugho,5,12,article,10.1016/j.ymssp.2025.113245,Model-based fault diagnosis and monitoring of induction machine bearing fault
D,一区,2023,IEEE Transactions on Industrial Electronics,Feng Liu,3,12,article,10.1109/tie.2023.3342326,"Electromagnetic Performance Analysis, Prediction, and Multiobjective Optimization for U-Type IPMSM"
D,一区,2023,IEEE Transactions on Industrial Informatics,Fei Dong,6,9,article,10.1109/tii.2023.3333847,Robust Design Optimization of PMSLM Based on I-MEABP Neural Network
D,一区,2021,IEEE Transactions on Industrial Electronics,Md Khurshedul Islam,4,11,article,10.1109/tie.2021.3135638,Design of High-Power Ultra-High-Speed Rotor for Portable Mechanical Antenna Drives
D,一区,2026,IEEE Transactions on Industrial Electronics,Naixi Xu,3,3,article,10.1109/tie.2025.3642439,Hierarchical Multiobjective Optimization of Spoke-Type Axial-Flux PMSMs Using Transfer Learning and Improved Grey Wolf Algorithm
D,一区,2024,IEEE Transactions on Power Electronics,Haitao Li,3,3,article,10.1109/tpel.2024.3372108,Low-Power Consumption Control Method for BLDCM With Very Small Inductance and Nonideal Back EMF
D,一区,2025,IEEE Transactions on Industrial Electronics,Baocheng Guo,3,2,article,10.1109/tie.2025.3552263,A Novel Magnetic Permeance Network Model for SPM Machine With Bread-Loaf Structure
D,一区,2024,IEEE Transactions on Industrial Electronics,Salma Benharref,5,3,article,10.1109/tie.2024.3482006,Fast Computational Method for PWM Strategy Comparison of Machine and Inverter Electrical Losses: Application on WLTC Cycle
D,一区,2025,IEEE Transactions on Industrial Electronics,Yang Xiao,8,2,article,10.1109/tie.2025.3595983,Six-Phase Electric-Drive-Reconfiguration System With Multiple Fault-Tolerant Operations for Electric Light Tactical Vehicle
D,一区,2026,IEEE Transactions on Industrial Electronics,Jie Deng,7,3,article,10.1109/tie.2026.3670356,Development of a 2-DOF Rotary Ultrasonic Actuator for Reflector Steering
D,一区,2025,IEEE Transactions on Industrial Electronics,Xiaoyuan Zhu,4,1,article,10.1109/tie.2025.3642390,Physics-Informed Machine Learning With Dual Kalman Filter for Rotor Temperature Estimation in Induction Machines
D,一区,2025,IEEE Transactions on Industrial Electronics,Hongbo Qiu,4,2,article,10.1109/tie.2025.3603044,Improvement in Performance of Flux-Torque Regulation Hybrid Excitation Machine With Fractional Slot Concentrated Winding
D,一区,2025,Mechanical Systems and Signal Processing,Doo-Young Kim,3,2,article,10.1016/j.ymssp.2025.113776,Rotor eccentricity in electric machines: An analytical framework with experimental validation for fault diagnosis
D,一区,2024,IEEE Transactions on Industrial Informatics,Sarbajit Paul,4,1,article,10.1109/tii.2024.3396914,Chucking System With Built-in Sensor Unit for Gripping Force Monitoring in High Force Electromechanical Actuator
E,一区,2021,IEEE Transactions on Geoscience and Remote Sensing,Xiaoyue Cao,5,13,article,10.1109/tgrs.2021.3077510,3-D Inversion of Z-Axis Tipper Electromagnetic Data Using Finite-Element Method With Unstructured Tetrahedral Grids
E,一区,2021,IEEE Transactions on Geoscience and Remote Sensing,Mohamed Hesham Elbadry,3,4,article,10.1109/tgrs.2021.3124839,Electromagnetic Finite-Element Modeling of Induction Effects for Buried Objects in Magnetic Soils
E,一区,2023,IEEE Transactions on Geoscience and Remote Sensing,Hanbo Chen,6,4,article,10.1109/tgrs.2023.3268871,Three-Dimensional Modeling of Marine Controlled Source Electromagnetic Using a New High-Order Finite Element Method With an Absorption Boundary Condition
E,一区,2025,IEEE Transactions on Geoscience and Remote Sensing,Jiawen Li,4,4,article,10.1109/tgrs.2025.3533142,Electromagnetic FWI of 2-D Inhomogeneous Objects Straddling Multiple Planar Layers by Finite-Element Boundary Integral and Levenberg–Marquardt Methods
E,一区,2018,IEEE Transactions on Geoscience and Remote Sensing,Yunyun Hu,5,47,article,10.1109/tgrs.2018.2825430,Electromagnetic Waves in Multilayered Generalized Anisotropic Media
E,一区,2019,IEEE Transactions on Geoscience and Remote Sensing,Zhihai Jiang,4,50,article,10.1109/tgrs.2019.2898904,Surface-to-Underground Transient Electromagnetic Detection of Water-Bearing Goaves
E,一区,2022,IEEE Transactions on Geoscience and Remote Sensing,Xue Han,8,30,article,10.1109/tgrs.2022.3153026,3D Finite-Element Forward Modeling of Airborne EM Systems in Frequency-Domain Using Octree Meshes
E,一区,2024,IEEE Transactions on Geoscience and Remote Sensing,Zhidan Long,5,16,article,10.1109/tgrs.2024.3353211,Three-Dimensional Inversion of CSEM Data Using Finite Element Method in Data Space
E,一区,2017,IEEE Transactions on Geoscience and Remote Sensing,Yi Ren,5,34,article,10.1109/tgrs.2016.2647618,A Higher Order Hybrid SIE/FEM/SEM Method for the Flexible Electromagnetic Simulation in Layered Medium
E,一区,2020,IEEE Transactions on Geoscience and Remote Sensing,Decheng Hong,6,19,article,10.1109/tgrs.2020.3040193,An Analytic Algorithm for Dipole Electromagnetic Field in Fully Anisotropic Planar-Stratified Media
E,一区,2023,IEEE Transactions on Geoscience and Remote Sensing,Ce Qin,5,9,article,10.1109/tgrs.2023.3324461,High-Accuracy 3-D TEM Forward Modeling Using Adaptive Finite Element Method
E,一区,2019,IEEE Transactions on Geoscience and Remote Sensing,Xufei Hu,5,16,article,10.1109/tgrs.2019.2952952,Electromagnetic Logging Response in Multilayered Formation With Arbitrary Uniaxially Electrical Anisotropy
E,一区,2021,IEEE Transactions on Geoscience and Remote Sensing,Jie Liu,4,22,article,10.1109/tgrs.2021.3085892,3-D Numerical Mode Matching Method for Off- Centered Electromagnetic Well Logging Tools in Noncircular Vertical Borehole and Invasion Zones in Multilayered Media
E,一区,2019,IEEE Transactions on Geoscience and Remote Sensing,Yuan Fang,6,18,article,10.1109/tgrs.2019.2891674,A Hybrid 3-D Electromagnetic Method for Induction Detection of Hydraulic Fractures Through a Tilted Cased Borehole in Planar Stratified Media
E,一区,2024,IEEE Transactions on Geoscience and Remote Sensing,Chenchen Shu,4,7,article,10.1109/tgrs.2024.3454113,3-D Forward Modeling of Semi-Airborne TEM Method With IP Effect Based on Goal-Oriented Adaptive Finite Element Algorithm
E,一区,2024,IEEE Transactions on Geoscience and Remote Sensing,Ce Qin,4,6,article,10.1109/tgrs.2024.3468395,3-D Joint Inversion of MT and CSEM Data Based on Adaptive Finite-Element Forward Modeling
E,一区,2024,IEEE Transactions on Geoscience and Remote Sensing,Jun Li,6,3,article,10.1109/tgrs.2024.3520236,Three-Dimensional Time-Domain Finite-Element Modeling of Seismoelectric Waves
E,一区,2023,IEEE Transactions on Geoscience and Remote Sensing,Bo Zhang,8,9,article,10.1109/tgrs.2023.3276701,Three-Dimensional Airborne Electromagnetic Data Inversion With Flight Altitude Correction
E,一区,2022,IEEE Transactions on Geoscience and Remote Sensing,Yunhe Liu,8,6,article,10.1109/tgrs.2022.3231921,3-D Forward Modeling of Transient EM Field in Rough Media Using Implicit Time-Domain Finite-Element Method
E,一区,2018,IEEE Transactions on Geoscience and Remote Sensing,Bin Chen,4,5,article,10.1109/tgrs.2018.2822679,Surface NMR Responses of Typical 3-D Water-Bearing Structures Evaluated by a Vector Finite-Element Method
E,一区,2023,IEEE Transactions on Geoscience and Remote Sensing,Tianjiao Li,3,4,article,10.1109/tgrs.2023.3292294,Three-Dimensional Forward Modeling of Ground Wire Source Transient Electromagnetic Data Using the Meshless Generalized Finite Difference Method
E,一区,2021,IEEE Transactions on Geoscience and Remote Sensing,Ying Zhai,4,8,article,10.1109/tgrs.2021.3108140,Characterization of Hydraulic Fractures With Triaxial Electromagnetic Induction and Sector Coil Rotation Measurement
E,一区,2023,IEEE Transactions on Geoscience and Remote Sensing,Yibing Yu,4,9,article,10.1109/tgrs.2023.3241150,2-D Modeling and Analysis of Time-Domain Electromagnetic Anomalous Diffusion With Space-Fractional Derivative
E,一区,2024,IEEE Transactions on Geoscience and Remote Sensing,Taoming Lu,4,5,article,10.1109/tgrs.2024.3393496,The Transient Electromagnetic Characteristics of Multitarget Unexploded Ordnance (UXO)
E,一区,2022,IEEE Transactions on Geoscience and Remote Sensing,Dezhi Wang,7,5,article,10.1109/tgrs.2022.3170571,NMM Simulation of Electromagnetic Waves in Cylindrical Geometries With an Extremely Thin Vertical Layer
E,一区,2023,IEEE Transactions on Geoscience and Remote Sensing,A. Kaleo Roberts,6,6,article,10.1109/tgrs.2023.3340198,Microwave Backscatter Phenomenology of Corn Fields at L-Band Using a Full-Wave Electromagnetic Solver
E,一区,2024,IEEE Transactions on Geoscience and Remote Sensing,Ranming Liu,6,9,article,10.1109/tgrs.2024.3398030,Analysis and Experimental Research on the Factors Affecting Downhole Inductive Electromagnetic Wave Wireless Short-Hop Transmission
E,一区,2023,IEEE Transactions on Geoscience and Remote Sensing,Jingyu Gao,8,5,article,10.1109/tgrs.2023.3286977,Three-Dimensional Transient Electromagnetic Forward Modeling for Simulating Arbitrary Source Waveform Using Convolution Approach
E,一区,2025,IEEE Transactions on Geoscience and Remote Sensing,Wenlong Gao,4,2,article,10.1109/tgrs.2025.3565113,2-D Imaging for 3-D Ground Frequency-Domain CSEM Based on Vector Finite Element
E,一区,2015,IEEE Transactions on Geoscience and Remote Sensing,Lixin Guo,2,38,article,10.1109/tgrs.2014.2386894,An Efficient Multiregion FEM-BIM for Composite Scattering From an Arbitrary Dielectric Target Above Dielectric Rough Sea Surfaces
E,一区,2016,IEEE Transactions on Geoscience and Remote Sensing,Yuan Fang,5,37,article,10.1109/tgrs.2016.2620482,Through-Casing Hydraulic Fracture Evaluation by Induction Logging I: An Efficient EM Solver for Fracture Detection
E,一区,2020,IEEE Transactions on Geoscience and Remote Sensing,Zhidan Long,5,39,article,10.1109/tgrs.2020.2976111,Parallelized 3-D CSEM Inversion With Secondary Field Formulation and Hexahedral Mesh
E,一区,2024,IEEE Transactions on Geoscience and Remote Sensing,Yong’an Zhou,4,2,article,10.1109/tgrs.2024.3386737,Response Characteristics of Transient Electromagnetic Methods for Unexploded Ordnances Considering Metal Shell Thickness and Shell Fragments
E,一区,2024,IEEE Transactions on Geoscience and Remote Sensing,Junwen Dai,4,2,article,10.1109/tgrs.2024.3417374,Efficient Computation of Electromagnetic Waves Under Cylindrical Geometries Using Spectral Numerical Mode Matching (SNMM) Method
E,一区,2024,IEEE Transactions on Geoscience and Remote Sensing,T. Liu,3,2,article,10.1109/tgrs.2024.3435795,Electromagnetic Fields Computation of Planar-Distribution Sources in Anisotropic Planar-Stratified Media With an Equivalent Boundary Approach
E,一区,2025,IEEE Transactions on Geoscience and Remote Sensing,Yingqiang Ran,6,0,article,10.1109/tgrs.2025.3600408,3-D Fourier Finite Element Modeling of Controlled-Source Electromagnetic Responses in Anisotropic Media
E,一区,2024,IEEE Transactions on Geoscience and Remote Sensing,Yixin Ye,4,0,article,10.1109/tgrs.2024.3407671,Finite-Element Scheme With Total-Field for 3-D Marine Controlled-Source Electromagnetic Modeling With Bathymetry and Multisources
E,一区,2020,IEEE Transactions on Geoscience and Remote Sensing,Yanfu Qi,8,29,article,10.1109/tgrs.2020.3036084,3-D Time-Domain Airborne EM Inversion for a Topographic Earth
E,一区,2026,IEEE Transactions on Geoscience and Remote Sensing,Xinhao Chen,7,0,article,10.1109/tgrs.2026.3670297,An Efficient and Scalable Multigrid Solver for 3-D Natural Source Electromagnetic Diffusion Problems Based on Finite Element Method
E,一区,2025,IEEE Transactions on Geoscience and Remote Sensing,Xin Gao,8,0,article,10.1109/tgrs.2025.3594486,An Efficient and Scalable Finite Element Method for 3-D Transient Electromagnetic Forward Modeling Using a Robust Iterative Solver
E,一区,2025,IEEE Transactions on Geoscience and Remote Sensing,Shuangyan Yang,7,1,article,10.1109/tgrs.2025.3583393,Three-Dimensional Forward Modeling for Grounded-Source Semi-Airborne Transient Electromagnetic Method With IP Effect Directly in Time Domain Based on SOE Approximation
E,一区,2021,IEEE Transactions on Geoscience and Remote Sensing,Zhidan Long,4,14,article,10.1109/tgrs.2021.3086330,3-D Inversion of CSEM Data With Hexahedral Mesh in the Multinary Model Space
E,一区,2023,IEEE Transactions on Geoscience and Remote Sensing,Xianneng Xu,2,7,article,10.1109/tgrs.2023.3268727,Modeling and Analysis of Litz Wire Radio Frequency (RF) Coil in Inside-Out NMR Well Logging Sensor
E,一区,2022,IEEE Transactions on Geoscience and Remote Sensing,Xinchong Zhang,5,13,article,10.1109/tgrs.2022.3225226,3-D Time-Domain Airborne EM Forward Modeling With IP Effect Based on Implicit Difference Discretization of Caputo Operator
E,一区,2019,IEEE Transactions on Geoscience and Remote Sensing,Wei‐Feng Huang,7,9,article,10.1109/tgrs.2019.2914611,Thin Dielectric Sheet-Based Surface Integral Equation for the Scattering Simulation of Fractures in a Layered Medium
E,一区,2021,IEEE Transactions on Geoscience and Remote Sensing,Yang Zhong,7,5,article,10.1109/tgrs.2021.3075075,A Hybrid Loop-Tree FEBI Method for Low-Frequency Well Logging of 3-D Structures in Layered Media
E,一区,2023,IEEE Transactions on Geoscience and Remote Sensing,Zhuo Jia,6,8,article,10.1109/tgrs.2023.3335128,Magnetotelluric Closed-Loop Inversion
E,一区,2021,IEEE Transactions on Geoscience and Remote Sensing,Xiaodong Yang,5,6,article,10.1109/tgrs.2021.3079316,Goal-Oriented 3-D Time-Domain Marine CSEM Modeling With Anisotropy and Topography
E,一区,2025,IEEE Transactions on Geoscience and Remote Sensing,Shengzhe Wu,4,3,article,10.1109/tgrs.2025.3594153,Solving the Maxwell’s Equations From Magnetic Dipole Sources in 2.5-D TI Medium With PINNs
E,一区,2025,IEEE Transactions on Geoscience and Remote Sensing,Jiren Liu,6,1,article,10.1109/tgrs.2025.3572765,A Novel Restarted Rational Krylov Subspace Algorithm for 3-D Multifrequency CSEM Forward Modeling
E,一区,2025,IEEE Transactions on Geoscience and Remote Sensing,Zhidan Long,6,1,article,10.1109/tgrs.2025.3641202,3-D Anisotropic CSEM Inversion With an Effective Gramian-Based Constraint
E,一区,2024,IEEE Transactions on Geoscience and Remote Sensing,Yang Li,6,0,article,10.1109/tgrs.2024.3510377,Numerical Simulation Study on Electrical Properties of Proppant-Containing Fracture Fillers
E,二区(电磁专业),2015,Journal of Computational Physics,Anja Sommer,3,10,article,10.1016/j.jcp.2015.06.024,Certified dual-corrected radiation patterns of phased antenna arrays by offline–online order reduction of finite-element models
E,二区(电磁专业),2016,Engineering Analysis with Boundary Elements,Yingbin Chai,5,49,article,10.1016/j.enganabound.2016.08.005,Analysis of underwater acoustic scattering problems using stable node-based smoothed finite element method
E,二区(电磁专业),2019,Engineering Analysis with Boundary Elements,Junhong Yue,4,13,article,10.1016/j.enganabound.2019.01.009,An edge-based smoothed finite element method for wave scattering by an obstacle in elastic media
E,二区(电磁专业),2021,Engineering Analysis with Boundary Elements,Yu Wang,4,13,article,10.1016/j.enganabound.2021.05.015,A stable node-based smoothed finite element method with PML technique for the elastic wave obstacle scattering
E,二区(电磁专业),2023,Engineering Analysis with Boundary Elements,Guoling Xuan,4,13,article,10.1016/j.enganabound.2023.10.023,An edge-based smoothed finite element method combined with Newmark method for time domain acoustic wave scattering problem
E,二区(电磁专业),2023,Journal of Computational Physics,Junhong Yue,2,8,article,10.1016/j.jcp.2023.112606,Numerical solution of the cavity scattering problem for flexural waves on thin plates: Linear finite element methods
E,二区(电磁专业),2016,Engineering Analysis with Boundary Elements,Li Yang,3,5,article,10.1016/j.enganabound.2016.11.001,Boundary element analysis of bar silencers using the scattering matrix with two-dimensional finite element modes
E,二区(电磁专业),2015,Journal of Computational Physics,Hauke Gravenkamp,3,92,article,10.1016/j.jcp.2015.04.032,Simulation of elastic guided waves interacting with defects in arbitrarily long structures using the Scaled Boundary Finite Element Method
E,二区(电磁专业),2018,Finite Elements in Analysis and Design,Marwa Mallouli,6,7,article,10.1016/j.finel.2018.04.011,Transient wave scattering and forced response analysis of damaged composite beams through a hybrid finite element-wave based method
E,二区(电磁专业),2025,Journal of Computational Physics,Yu Wang,4,3,article,10.1016/j.jcp.2025.114016,An adaptive Dirichlet-to-Neumann finite element method for the thermoelastic scattering problem
E,二区(电磁专业),2018,Journal of Computational Physics,M.A. Badri,4,52,article,10.1016/j.jcp.2018.01.027,High performance computation of radiative transfer equation using the finite element method
E,二区(电磁专业),2015,Finite Elements in Analysis and Design,Johannes Wimmer,4,45,article,10.1016/j.finel.2015.10.005,Computational homogenisation from a 3D finite element model of asphalt concrete—linear elastic computations
E,二区(电磁专业),2017,Engineering Analysis with Boundary Elements,Yingbin Chai,5,37,article,10.1016/j.enganabound.2017.09.006,A smoothed finite element method for exterior Helmholtz equation in two dimensions
E,二区(电磁专业),2024,Journal of Computational Physics,Yingxia Xi,2,3,article,10.1016/j.jcp.2024.113539,A finite element contour integral method for computing the scattering resonances of fluid-solid interaction problem
E,二区(电磁专业),2015,Journal of Computational Physics,Ruming Zhang,2,11,article,10.1016/j.jcp.2015.09.016,Efficient finite element method for grating profile reconstruction
E,二区(电磁专业),2019,Journal of Computational Physics,Liqun Wang,4,22,article,10.1016/j.jcp.2019.04.051,A Petrov-Galerkin finite element interface method for interface problems with Bloch-periodic boundary conditions and its application in phononic crystals
E,二区(电磁专业),2025,International Journal for Numerical Methods in Engineering,Sijia Li,3,1,article,10.1002/nme.70177,A Posteriori Error Estimate and Adaptive Algorithm of the Finite Element Method for Elastic Scattering From Anisotropic Media With Transparent Boundary Condition
E,二区(电磁专业),2019,Computer Methods in Applied Mechanics and Engineering,Yidu Yang,3,13,article,10.1016/j.cma.2019.112697,A type of adaptive C0 non-conforming finite element method for the Helmholtz transmission eigenvalue problem
E,二区(电磁专业),2018,Journal of Computational Physics,Cristiano Pimenta,3,22,article,10.1016/j.jcp.2018.07.019,A fast numerical framework to compute acoustic scattering by poroelastic plates of arbitrary geometry
E,二区(电磁专业),2016,Computer Methods in Applied Mechanics and Engineering,Eyal Amitt,3,19,article,10.1016/j.cma.2016.08.031,Combined arrival-time imaging and time reversal for scatterer identification
E,二区(电磁专业),2022,Finite Elements in Analysis and Design,Sakib Iqbal,5,6,article,10.1016/j.finel.2022.103865,Probabilistic finite element analysis of sheet molding compound composites with an extended strength distribution model
E,二区(电磁专业),2015,Journal of Computational Physics,Hui Zheng,5,111,article,10.1016/j.jcp.2015.10.020,A meshfree local RBF collocation method for anti-plane transverse elastic wave propagation analysis in 2D phononic crystals
E,二区(电磁专业),2016,Engineering Analysis with Boundary Elements,P. Wang,2,10,article,10.1016/j.enganabound.2016.09.014,Impedance-to-scattering matrix method for large silencer analysis using direct collocation
E,二区(电磁专业),2023,Journal of Computational Physics,Lingxiao Li,3,2,article,10.1016/j.jcp.2023.112135,An energy-stable finite element method for nonlinear Maxwell's equations
E,二区(电磁专业),2023,Engineering Analysis with Boundary Elements,Yuwang Liang,5,8,article,10.1016/j.enganabound.2023.10.007,Semi-analytical solution of seismic wave scattering by composite topography of the alpine valley
E,二区(电磁专业),2019,Engineering Analysis with Boundary Elements,Atefeh Nohegoo-Shahvari,3,18,article,10.1016/j.enganabound.2019.04.020,A hybrid time-domain half-plane FE/BE approach for SH-wave scattering of alluvial sites
E,二区(电磁专业),2022,Engineering Analysis with Boundary Elements,Zhongxian Liu,3,16,article,10.1016/j.enganabound.2022.04.017,Three-dimensional IBEM solution to seismic wave scattering by a near-fault sedimentary basin
E,二区(电磁专业),2017,Engineering Analysis with Boundary Elements,Santanu Koley,2,80,article,10.1016/j.enganabound.2017.02.019,Wave interaction with a submerged semicircular porous breakwater placed on a porous seabed
E,二区(电磁专业),2015,Engineering Analysis with Boundary Elements,Harekrushna Behera,3,57,article,10.1016/j.enganabound.2015.03.010,Wave transmission by partial porous structures in two-layer fluid
E,二区(电磁专业),2016,International Journal for Numerical Methods in Engineering,Hui Zheng,6,48,article,10.1002/nme.5366,A local RBF collocation method for band structure computations of 2D solid/fluid and fluid/solid phononic crystals
E,二区(电磁专业),2020,Engineering Analysis with Boundary Elements,P. Wang,4,6,article,10.1016/j.enganabound.2020.07.022,"Impedance-to-scattering matrix method for large silencers Part II: Integral formulation, acoustic reciprocity and practical issues"
